,Fact ID,Market Segment,Price Group,Room Type,latitude,longitude,action_order_success,action_order_success_std,conversion_rate_total
131,74021893,Georgievsk,4,2,44.1740322,43.44529697488328,7812,71.94403108682857,0.5521767834554414
132,74022010,Glazov,0,2,58.1401196,52.6464388,8812,76.98883491620319,0.5497403053463129
133,74221043,Golitsyno,4,3,55.6149602,36.9887625,13249,70.28005649437206,0.733373779383994
134,74021576,Gorki-10,0,3,55.704495,37.0239744,4983,25.667447421643963,0.7295841244990393
135,74021624,Gorno-Altaysk,0,0,51.92989145,85.97886806711134,10770,56.59045258087508,0.7290341518427721
136,74021493,Goryachy Klyuch,5,4,52.27615,104.908379,11469,89.46342765185135,0.7530940475233259
137,74021647,Gubkin,4,0,51.283714,37.53466,11987,102.80094581837703,0.8213910461015371
138,74021715,Gus-Khrustalny,2,3,55.6149968,40.6708665,4892,40.43960347013872,0.6779604974220397
139,74020631,Hanty-Mansiysk,0,3,61.8793428,68.6418156,16728,101.60274052955894,0.7652523239380208
140,74021391,Irkutsk,6,0,56.6370122,104.719221,17867,134.00547299263548,0.670155173785502
141,74021392,Irkutsk,6,0,56.6370122,104.719221,23995,149.976184408473,0.7334203508230829
142,74021393,Irkutsk,6,0,56.6370122,104.719221,23819,203.96525178283952,0.6929702455083574
143,74021394,Irkutsk,6,2,56.6370122,104.719221,18055,115.40925326570816,0.715279142046629
144,74021396,Irkutsk,6,0,56.6370122,104.719221,12444,64.66870459026883,0.6955951787428902
145,74021397,Irkutsk,6,3,56.6370122,104.719221,20082,94.26618047823348,0.7285454038471925
146,74021398,Irkutsk,6,2,56.6370122,104.719221,14029,90.01985300386298,0.7532065889737672
147,74021399,Irkutsk,6,0,56.6370122,104.719221,17573,137.55764569708333,0.7099880250964331
148,74021400,Irkutsk,6,0,56.6370122,104.719221,19115,105.91413153184689,0.6957934117776485
149,74021401,Irkutsk,6,3,56.6370122,104.719221,13209,60.49954627779048,0.7183277494914262
150,74221426,Istra,4,3,55.9145993,36.8595482,16709,81.13930670600921,0.812641246157408
151,74221045,Istra,4,3,55.9145993,36.8595482,10818,60.821089165009575,0.8124373423454634
152,74021209,Ivanovo,4,0,57.0088004,40.96306331898382,17535,159.3828086690912,0.7378707620672942
153,74021424,Ivanovo,4,3,57.0088004,40.96306331898382,19334,99.96953796683897,0.7412487964754032
154,74021555,Ivanovo,4,3,57.0088004,40.96306331898382,13643,89.30435344292937,0.48978369862997345
155,74021740,Ivanovo,4,2,57.0088004,40.96306331898382,6643,40.26300596233231,0.7125209899455051
156,74021761,Ivanovo,4,0,57.0088004,40.96306331898382,8209,73.38438215219674,0.6780268043827298
157,74020449,Izhevsk,0,3,56.86051745,53.197730742455306,23638,180.39806826177897,0.6496147434172995
158,74020581,Izhevsk,0,3,56.86051745,53.197730742455306,9472,46.67445110512724,0.750213782484339
159,74020642,Izhevsk,0,3,56.86051745,53.197730742455306,21642,148.28991366994788,0.7475155517531858
160,74020952,Izhevsk,0,3,56.86051745,53.197730742455306,8012,39.571372022072644,0.813323411196124
161,74021062,Izhevsk,0,2,56.86051745,53.197730742455306,10167,49.58745217828634,0.7641463239266088
162,74021147,Izhevsk,0,3,56.86051745,53.197730742455306,11544,81.08067086531737,0.7800438682919316
163,74021433,Izhevsk,0,2,56.86051745,53.197730742455306,15630,76.51837707423746,0.7070214280455861
164,74021434,Izhevsk,0,0,56.86051745,53.197730742455306,10998,85.28406756511518,0.7239695767237827
165,74021458,Izhevsk,0,2,56.86051745,53.197730742455306,10809,41.69987648960271,0.7477828538900876
166,74015252,Izhevsk,0,3,56.86051745,53.197730742455306,10840,64.36201264472078,0.7610830294185714
167,74013982,Izhevsk,0,3,56.86051745,53.197730742455306,7733,39.84674344238138,0.8368495165777954
168,74019201,Izhevsk,0,0,56.86051745,53.197730742455306,8341,99.05854170330484,0.6772797175762267
169,74020385,Izhevsk,0,3,56.86051745,53.197730742455306,15520,88.16821471036506,0.6921988262502297
170,74022004,Izhevsk,0,2,56.86051745,53.197730742455306,4349,29.30197757360944,0.6652311256787939
171,74021358,Kaliningrad,0,3,54.710128,20.5105838,12993,110.02636389465799,0.6973224333964556
172,74022017,Kaliningrad,3,3,54.710128,20.5105838,1306,22.165174249144748,0.3520330139412624
173,74020558,Kaluga,0,3,54.5101087,36.2598115,13532,68.09758220197239,0.5360450455890137
174,74020684,Kaluga,0,0,54.5101087,36.2598115,9878,96.06744832641898,0.6938037068643124
175,74021389,Kaluga,0,3,54.5101087,36.2598115,16274,67.64326669242145,0.744660445386408
176,74021535,Kaluga,0,4,54.5101087,36.2598115,8230,53.918176893314445,0.7340850772253306
177,74013336,Kaluga,0,3,54.5101087,36.2598115,15851,89.93654125901266,0.6989632181034048
178,74021735,Kaluga,0,2,54.5101087,36.2598115,3989,25.87296660614136,0.7467726178357562
179,74021949,Kamensk-Shakhtinsky,4,2,48.27551875,40.2318349278581,5127,48.283545353253615,0.6884859598001555
180,74321880,Kamyshin,4,3,50.0808422,45.4048003,11347,71.23273215542005,0.650104028328729
181,74321854,Kansk,6,3,56.205997,95.706787,9827,87.02398266510929,0.6607679547907523
182,74321863,Kashira,4,0,54.837449,38.1505119,9753,56.12857822208828,0.7391158914855913
183,74020605,Kazan,9,3,55.7823547,49.1242266,17112,67.59219546085218,0.8208514105443765
184,74020817,Kazan,9,0,55.7823547,49.1242266,17997,121.37655785608884,0.8287879932157796
185,74020892,Kazan,9,0,55.7823547,49.1242266,17245,169.92225850322578,0.699775346258045
186,74020921,Kazan,9,4,55.7823547,49.1242266,15495,58.33701026721624,0.7632025432359729
187,74021030,Kazan,9,1,55.7823547,49.1242266,11222,44.282804698663234,0.7837842809061276
188,74021090,Kazan,9,3,55.7823547,49.1242266,17296,174.8423797865482,0.7173549578057005
189,74021374,Kazan,9,4,55.7823547,49.1242266,8156,51.24879117102401,0.7516034731555864
190,74021464,Kazan,9,3,55.7823547,49.1242266,6215,29.749528755139675,0.7978803734137705
191,74021595,Kazan,9,3,55.7823547,49.1242266,16821,94.59324277635992,0.8049280415868791
192,74020404,Kazan,9,0,55.7823547,49.1242266,11999,101.64646765119245,0.6734233626362546
193,74020443,Kazan,9,3,55.7823547,49.1242266,17938,103.53535712711188,0.8095563315349472
194,74021780,Kazan,9,0,55.7823547,49.1242266,26141,205.5589726284654,0.8010625691412071
195,74021822,Kazan,9,4,55.7823547,49.1242266,6477,42.733238810650896,0.7486401438272483
196,74020658,Kemerovo,0,4,55.3550907,86.0871213,16920,117.28609549084972,0.7503840441817403
197,74020741,Kemerovo,0,3,55.3550907,86.0871213,13544,92.17098908045944,0.7247017910616939
198,74020865,Kemerovo,0,3,55.3550907,86.0871213,15579,111.95329987715171,0.7295585971386231
199,74021343,Kemerovo,0,0,55.3550907,86.0871213,13059,105.15398929191817,0.6724922945865532
200,74021346,Kemerovo,0,3,55.3550907,86.0871213,14803,98.60055869739581,0.7830458813708888
201,74021964,Kemerovo,0,0,55.3550907,86.0871213,11263,112.84294706251863,0.7371637087099798
202,74021206,Khabarovsk,0,3,51.6312684,136.121524,25419,126.8071399877771,0.7822249711845949
203,74021369,Khabarovsk,0,3,51.6312684,136.121524,21590,145.76265168611064,0.7723973826029762
204,74021558,Khabarovsk,0,0,51.6312684,136.121524,30929,274.6216718626584,0.7910427590096506
205,74021601,Khabarovsk,0,4,51.6312684,136.121524,28438,188.34404939827184,0.754538767237302
206,74021836,Khabarovsk,0,3,51.6312684,136.121524,13018,75.13149291788481,0.6646464145897196
207,74021920,Khabarovsk,0,3,51.6312684,136.121524,26996,167.75140048713826,0.7974636169722239
208,74021819,Khasavyurt,4,2,43.246916,46.5855184,1878,17.675265288668324,0.37958112473087374
209,74021157,Khimki,0,2,55.8917293,37.4396994,4737,30.542686798616824,0.7694867397748889
210,74021533,Khimki,0,3,55.8917293,37.4396994,3981,25.827593972137826,0.6634419343918022
211,74013324,Khimki,4,3,55.8917293,37.4396994,7721,48.630189835209585,0.7655258585878357
212,74020429,Khimki,4,3,55.8917293,37.4396994,30282,133.11132911908595,0.7877392785242733
213,74020418,Khimki,0,2,55.8917293,37.4396994,11427,57.412833422140395,0.6203654900094293
214,74220756,Khimki,4,3,55.8917293,37.4396994,14856,62.5869770738939,0.7508937705949053
215,74013278,Khimki,0,3,55.8917293,37.4396994,21946,205.5380237833847,0.6766663277565613
216,74220992,Khotkovo,4,3,56.2516797,37.9780219,9985,45.2343590991159,0.8121437091059057
217,74021703,Kineshma,2,3,57.441310400000006,42.157962718212524,7264,48.252689615583556,0.7007908356855314
218,74021894,Kineshma,2,3,57.441310400000006,42.157962718212524,6917,50.241378516997514,0.7054393269646645
219,74021333,Kingisepp,9,2,59.3743982,28.5981591,10950,75.88470677155254,0.7427844641785425
220,74020692,Kirishi,4,4,59.450325,32.010578,12725,95.12084057017653,0.8329722414568019
221,74020582,Kirov,0,3,58.6035661,49.6666241,11853,55.08805323318802,0.734859006660764
222,74020698,Kirov,0,3,58.6035661,49.6666241,8953,61.64352000735555,0.7103463113851699
223,74021168,Kirovsk,2,3,59.8813954,30.9855331,10525,55.198502576761925,0.7434248174778809
224,74220752,Klin,4,2,49.4350714,19.4971363,9171,50.75986727555363,0.8088301748046611
225,74220969,Klin,4,3,49.4350714,19.4971363,6912,42.93912897337906,0.7579258824755424
226,74020906,Kogalym,0,0,62.26798,74.4889068,18358,177.02147433563215,0.7263493759831193
227,74220714,Kolomna,4,3,55.0938743,38.7670121,11785,75.31488201965189,0.792350776352754
228,74220912,Kolomna,4,0,55.0938743,38.7670121,16606,116.87391456078603,0.7442271174148057
229,74221225,Kolomna,4,2,55.0938743,38.7670121,5256,29.012766181523602,0.7776867694364777
230,74321675,Kopeysk,9,3,55.1131951,61.6216332,8739,69.63864841726509,0.6796676981498958
231,74021384,Korenovsk,7,3,45.4635863,39.4487565,11531,92.57216584764728,0.7794914452594134
232,74020471,Korolyov,0,2,55.9133755,37.84640767607998,8351,54.242880641155345,0.7403425579597893
233,74220889,Korolyov,0,3,55.9133755,37.84640767607998,18626,74.63004410898651,0.7958520823126178
234,74021371,Kostroma,4,4,57.79648535,40.96933053522937,17849,124.88057703783748,0.7955689072443978
235,74021461,Kostroma,4,0,57.79648535,40.96933053522937,17851,186.66787951628896,0.7528667575726644
236,74021366,Kotelniki,0,3,55.659491349999996,37.8656927982326,19726,179.40976460706824,0.6604993133457336
237,74014084,Kotelniki,0,0,55.659491349999996,37.8656927982326,24233,212.71974259313333,0.7017214602627901
238,74021580,Kovrov,4,3,56.374603,41.311676,7749,48.823450546927454,0.761006633710132
239,74021101,Krasnodar,4,3,45.0351532,38.9772396,12686,88.61735913946055,0.7518690280327536
240,74021102,Krasnodar,4,3,45.0351532,38.9772396,8346,49.11682406278971,0.7605001065671776
241,74021103,Krasnodar,4,3,45.0351532,38.9772396,16728,110.77257157541358,0.7365318561295566
242,74021104,Krasnodar,4,3,45.0351532,38.9772396,29068,150.57552024092686,0.7643674131570601
243,74021106,Krasnodar,4,4,45.0351532,38.9772396,15819,107.8509396712422,0.7535346008569376
244,74021111,Krasnodar,4,3,45.0351532,38.9772396,8039,47.63700726486585,0.802178954547053
245,74021112,Krasnodar,4,4,45.0351532,38.9772396,10824,93.192712048461,0.665037248269337
246,74021113,Krasnodar,4,0,45.0351532,38.9772396,22671,195.9539419568309,0.804855272719827
247,74021114,Krasnodar,4,3,45.0351532,38.9772396,26339,143.12282513002685,0.8348985022123097
248,74021115,Krasnodar,4,0,45.0351532,38.9772396,18597,181.9720863911933,0.7280888493598858
249,74021116,Krasnodar,4,3,45.0351532,38.9772396,10640,54.171794629062575,0.7836699459235471
250,74021117,Krasnodar,4,0,45.0351532,38.9772396,21674,166.90430114094835,0.7145698009381093
251,74021118,Krasnodar,4,0,45.0351532,38.9772396,35219,237.2997704965056,0.8077522535367475
252,74021119,Krasnodar,4,3,45.0351532,38.9772396,31498,130.4821908550198,0.7905123140811127
253,74021120,Krasnodar,4,0,45.0351532,38.9772396,23614,225.1561961320221,0.7724392271122011
254,74021121,Krasnodar,4,0,45.0351532,38.9772396,23930,196.38238235710102,0.7759471853635421
255,74021299,Krasnodar,4,3,45.0351532,38.9772396,14117,71.67070863463313,0.8328397699049866
256,74021334,Krasnodar,4,3,45.0351532,38.9772396,18186,95.8818881028394,0.7587421168867328
257,74021336,Krasnodar,4,4,45.0351532,38.9772396,12148,78.85997313852269,0.8201084675328332
258,74021345,Krasnodar,4,3,45.0351532,38.9772396,16845,96.60393222699628,0.7641028025365383
259,74021383,Krasnodar,4,3,45.0351532,38.9772396,6434,27.606333496551237,0.8329939464451562
260,74021385,Krasnodar,4,4,45.0351532,38.9772396,24474,144.78415357980154,0.6104340410364704
261,74021637,Krasnodar,4,4,45.0351532,38.9772396,14232,77.45578413676157,0.715893005650124
262,74021653,Krasnodar,4,3,45.0351532,38.9772396,14968,104.25304271195418,0.7714219065251554
263,74021917,Krasnodar,4,3,45.0351532,38.9772396,24113,136.02819113709128,0.7388567199479208
264,74213275,Krasnogorsk,4,0,55.8217545,37.3400897,12538,82.62089264408996,0.7010905668132121
265,74220526,Krasnogorsk,4,3,55.8217545,37.3400897,21707,99.4598129194144,0.7706059194571203
266,74321688,Krasnogorsk,4,0,55.8217545,37.3400897,11576,97.93953686946612,0.7496498994432189
267,74221447,Krasnoyarsk,0,2,56.0090968,92.8725147,13387,75.02795636020598,0.7963450135096627
268,74221474,Krasnoyarsk,0,2,56.0090968,92.8725147,12816,56.58615096649539,0.7154741488098737
269,74221499,Krasnoyarsk,0,3,56.0090968,92.8725147,12555,66.23915714929971,0.7622060289414611
270,74214878,Krasnoyarsk,0,0,56.0090968,92.8725147,30027,159.6305709221524,0.7741170404754257
271,74215982,Krasnoyarsk,0,3,56.0090968,92.8725147,17285,120.80108808369862,0.6367913688070989
272,74220480,Krasnoyarsk,0,2,56.0090968,92.8725147,11546,83.82230728150465,0.7045103292430037
273,74220544,Krasnoyarsk,0,2,56.0090968,92.8725147,8396,60.43561063298238,0.687493655307496
274,74220613,Krasnoyarsk,6,0,56.0090968,92.8725147,15605,80.91442074012069,0.701590003687082
275,74220780,Krasnoyarsk,6,3,56.0090968,92.8725147,8377,50.066015317022284,0.6927495051011748
276,74220910,Krasnoyarsk,6,3,56.0090968,92.8725147,13569,87.12684124978603,0.6344645943660497
277,74221020,Krasnoyarsk,0,0,56.0090968,92.8725147,8899,54.04596924822378,0.7552772068062876
278,74220887,Krasnoyarsk,0,2,56.0090968,92.8725147,10421,83.53060234921124,0.7089693835950314
279,74221185,Krasnoyarsk,6,3,56.0090968,92.8725147,11180,79.54051945762596,0.7048326586798127
280,74221254,Krasnoyarsk,0,3,56.0090968,92.8725147,11396,78.26166267471913,0.7377463327274753
281,74221267,Krasnoyarsk,0,3,56.0090968,92.8725147,11572,71.03733707104571,0.7790369795456098
282,74221339,Krasnoyarsk,0,3,56.0090968,92.8725147,9601,69.22866291806855,0.7345470318257745
283,74221476,Krasnoyarsk,6,3,56.0090968,92.8725147,11917,76.12885215426418,0.7672932011598762
