,restraunt_id,Market Segment,Price Group,Room Type,latitude,longitude,auth_conversion_rate,auth_orders,avg_product_count,conversion_rate,open_auth_count,orders,revenue,sessions,system_identification_only_showed,tap_email_count,tap_sms_count
25,74020524,Saint Petersburg,4,2,59.9606739,30.1586551,0.015441234540014814,10.0,3.1409814860440193,0.7758174613762948,0.0,500.86842105263156,223029.15789473685,647.2631578947369,0.0,0.0,0.0
26,74020541,Nizhny Novgorod,4,0,56.3264816,44.0051395,0.008183855985378442,1.6973684210526316,3.0490576857126057,0.7323376261298847,0.0,150.0,61451.38157894737,205.53947368421052,0.0,0.0,0.0
27,74020542,Gatchina,4,3,59.5706273,30.1305083,0.008686803714379883,2.588235294117647,3.4060286374547424,0.7946501231662131,0.0,236.83823529411765,120165.86764705883,296.77941176470586,0.0,0.0,0.0
28,74020543,Saint Petersburg,4,0,59.9606739,30.1586551,0.008241823804748671,3.4473684210526314,3.292400328219932,0.7180358225239293,0.0,302.94736842105266,160764.94736842104,416.11842105263156,0.0,0.0,0.0
29,74020551,Orenburg,4,3,51.7671248,55.0978517,0.01146865582487106,3.6973684210526314,3.437607415365703,0.7216030555662464,0.0,236.28947368421052,115648.22368421052,328.9736842105263,0.0,0.0,0.0
30,74020555,Ufa,0,3,54.7261409,55.947499,0.010065310168821947,4.434210526315789,3.4751483974022452,0.7259400064241192,0.0,335.3157894736842,172764.01315789475,462.55263157894734,0.0,0.0,0.0
31,74020558,Kaluga,0,3,-2.4534465,17.8588846,0.011034683627334134,4.802631578947368,3.1979613022239413,0.5791712225196625,0.0,255.39473684210526,113132.8552631579,447.2236842105263,0.0,0.0,0.0
32,74020566,Moscow,0,0,55.7245371,37.625444019985025,0.01225148927742418,2.8289473684210527,2.7418982957928,0.790743336939015,0.0,184.0,71848.81578947368,231.96052631578948,0.0,0.0,0.0
33,74020575,Rostov-na-Donu,4,3,47.2216548,39.7096061,0.016991202470941054,4.828947368421052,4.042099258287354,0.7629006133157482,0.0,234.46052631578948,148686.6,308.5,0.0,0.0,0.0
34,74020582,Kirov,0,3,58.6035661,49.6666241,0.012275353194424793,3.5789473684210527,3.0163794614494495,0.7082565822852328,0.0,213.71052631578948,89601.8947368421,303.57894736842104,0.0,0.0,0.0
35,74020581,Izhevsk,0,3,56.866557,53.2094166,0.006044374250112309,1.368421052631579,3.196259287858762,0.7279351902149834,0.0,169.06578947368422,75985.68421052632,234.42105263157896,0.0,0.0,0.0
36,74020588,Moscow,0,3,55.7245371,37.625444019985025,0.009864776325487596,11.526315789473685,2.5846360431527287,0.828732919989572,0.0,988.4078947368421,383995.2631578947,1188.4473684210527,0.0,0.0,0.0
37,74020592,Moscow,0,3,55.7245371,37.625444019985025,0.011978714063746839,7.7105263157894735,3.0921452623583425,0.75068836432658,0.0,484.89473684210526,212344.44736842104,646.3157894736842,0.0,0.0,0.0
38,74020591,Belgorod,4,3,50.5955595,36.5873394,0.014345629262921936,4.7631578947368425,3.31346924375808,0.7183338634386149,0.0,235.5,116406.36842105263,331.0921052631579,0.0,0.0,0.0
39,74020593,Magnitogorsk,0,3,53.42568665,59.050732193093054,0.009297774591710788,2.723684210526316,3.520932474236858,0.7279687129809084,0.0,225.01315789473685,119036.22368421052,308.39473684210526,0.0,0.0,0.0
40,74020611,Moscow,0,0,55.7245371,37.625444019985025,0.009527586694009053,4.0394736842105265,3.346876305736185,0.8692361457712735,0.0,373.0921052631579,191871.40789473685,428.60526315789474,0.0,0.0,0.0
41,74020605,Kazan,9,3,55.7823547,49.1242266,0.015342214344510757,5.907894736842105,2.926627478501422,0.8286283163436942,0.0,321.42105263157896,149369.92105263157,387.05263157894734,0.0,0.0,0.0
42,74020606,Saint Petersburg,4,3,59.9606739,30.1586551,0.013719430673511595,5.302631578947368,2.995827497058078,0.8285990826239167,0.0,328.7631578947368,147487.94736842104,397.14473684210526,0.0,0.0,0.0
43,74020616,Velikiy Novgorod,9,3,58.5209862,31.2757862,0.010082914552208421,2.6973684210526314,3.4719468548473564,0.8309367882465194,0.0,222.77631578947367,113449.96052631579,267.42105263157896,0.0,0.0,0.0
44,74020619,Saint Petersburg,4,0,59.9606739,30.1586551,0.012037493988592897,7.881578947368421,3.1480652773691102,0.723748965955437,0.0,455.9868421052632,201417.22368421053,625.3421052631579,0.0,0.0,0.0
45,74020618,Saint Petersburg,4,0,59.9606739,30.1586551,0.012743639459472753,3.276315789473684,3.058866518728036,0.77704555250613,0.0,212.68421052631578,96948.94736842105,269.5,0.0,0.0,0.0
47,74020615,Saint Petersburg,4,4,59.9606739,30.1586551,0.014617916539043216,7.0,3.028891137026058,0.7542552991216316,0.0,363.5131578947368,155784.59210526315,482.4078947368421,0.0,0.0,0.0
48,74020621,Belgorod,4,0,50.5955595,36.5873394,0.01016190315381844,3.8421052631578947,3.7110839966079077,0.7458470214300373,0.0,281.1578947368421,153281.36842105264,369.75,0.0,0.0,0.0
49,74020624,Saratov,0,2,51.530018,46.034683,0.016511909921751767,7.0131578947368425,3.522113722621292,0.7325910955442417,0.0,312.0394736842105,160194.41333333333,421.2236842105263,0.0,0.0,0.0
50,74020644,Vologda,4,4,60.0391461,43.1215213,0.013611932791598431,3.857142857142857,3.672827193905198,0.6467852050101005,0.0,177.6,106792.78125,243.71428571428572,0.0,0.0,0.0
51,74020646,Sosnovy Bor,9,3,59.8968655,29.0765628,0.006985578227841392,1.6973684210526316,3.0574983081719354,0.7827896378786925,0.0,190.94736842105263,87247.92105263157,243.19736842105263,0.0,0.0,0.0
52,74020647,Saint Petersburg,4,0,59.9606739,30.1586551,0.014107351194185524,2.8947368421052633,2.8007650488188003,0.7740343539705984,0.0,160.8684210526316,63496.90789473684,207.0,0.0,0.0,0.0
53,74020648,Saint Petersburg,4,0,59.9606739,30.1586551,0.010756185472849938,4.657894736842105,2.8211509829798813,0.7749587029128373,0.0,345.5,144773.27631578947,443.9605263157895,0.0,0.0,0.0
54,74020634,Petrozavodsk,5,0,61.7900426,34.390007,0.0041369697798061865,0.6842105263157895,3.3104174321579714,0.8309217889436887,0.0,149.9078947368421,80355.51315789473,177.44736842105263,0.0,0.0,0.0
55,74020651,Nizhny Novgorod,4,0,56.3264816,44.0051395,0.007581330267720398,1.6575342465753424,3.2341734833861513,0.76323086355656,0.0,178.0958904109589,79356.86301369863,232.0,0.0,0.0,0.0
56,74020642,Izhevsk,0,3,56.866557,53.2094166,0.006806683993512675,3.210526315789474,2.795694651330753,0.7475955197186321,0.0,365.2105263157895,134572.84210526315,488.5263157894737,0.0,0.0,0.0
57,74020657,Stupino,0,0,54.886598,38.0772589,0.010123561349576671,3.0921052631578947,3.3112823077410187,0.7407496727406144,0.0,237.6184210526316,109030.66216216216,310.5263157894737,0.0,0.0,0.0
58,74020675,Moscow,0,0,55.7245371,37.625444019985025,0.008613364756571028,3.88,3.382681909005364,0.8659267065746925,0.0,390.2133333333333,190101.97333333333,449.08,0.0,0.0,0.0
59,74020676,Moscow,4,0,55.7245371,37.625444019985025,0.014228527960538242,3.1315789473684212,3.150074821433695,0.8004187649866807,0.0,175.44736842105263,82175.71052631579,218.8684210526316,0.0,0.0,0.0
60,74020677,Moscow,4,0,55.7245371,37.625444019985025,0.011890720781392297,6.1066666666666665,3.623784264235062,0.738262878549834,0.0,399.0,207738.8,538.3733333333333,0.0,0.0,0.0
61,74020678,Moscow,0,3,55.7245371,37.625444019985025,0.014846361862664342,4.342105263157895,3.0828855195907647,0.8080624276519316,0.0,242.22368421052633,109894.97368421052,299.6842105263158,0.0,0.0,0.0
62,74020660,Moscow,0,0,55.7245371,37.625444019985025,0.014022140779891903,1.8157894736842106,3.172015410679147,0.7297667113695736,0.11842105263157894,93.5657894736842,44352.18421052631,129.85526315789474,0.881578947368421,0.05263157894736842,0.40789473684210525
63,74020655,Moscow,4,3,55.7245371,37.625444019985025,0.01484650643168275,5.605263157894737,2.733480212202442,0.7645703772291332,0.0,292.7236842105263,113264.23684210527,381.2105263157895,0.0,0.0,0.0
64,74020652,Chelyabinsk,9,3,55.1598408,61.4025547,0.011943266664049823,4.131578947368421,3.172310864634149,0.6941988894701446,0.0,246.98684210526315,121762.31578947368,356.5394736842105,0.0,0.0,0.0
65,74020653,Chelyabinsk,9,0,55.1598408,61.4025547,0.00845637800716912,1.894736842105263,3.0411443563870186,0.6290482069754798,0.0,147.28947368421052,72594.3552631579,233.1184210526316,0.0,0.0,0.0
66,74020658,Kemerovo,0,4,55.3550907,86.0871213,0.012120561019620665,4.776315789473684,3.6085200894413787,0.7363109338598476,0.0,303.5657894736842,182792.97368421053,412.17105263157896,0.0,0.0,0.0
67,74020654,Barnaul,0,0,53.3475493,83.7788448,0.0075891546853437105,0.8266666666666667,3.599488728461439,0.7908640685583933,0.0,99.93333333333334,60048.653333333335,122.37333333333333,0.0,0.0,0.0
68,74020661,Zelenodolsk,9,3,55.8477605,48.5097031,0.011068136473834046,3.3066666666666666,3.327050748070015,0.7681530230224825,0.0,233.48,122245.97333333333,303.24,0.0,0.0,0.0
69,74020662,Petrozavodsk,5,4,61.7900426,34.390007,0.01051210791777737,2.8289473684210527,2.924077940181475,0.8010674559418065,0.0,224.17105263157896,102571.32894736843,279.13157894736844,0.0,0.0,0.0
70,74020663,Saint Petersburg,4,3,59.9606739,30.1586551,0.012973630605900462,3.276315789473684,3.4030803663964586,0.7682283414561508,0.0,191.8421052631579,92624.59210526316,247.0921052631579,0.0,0.0,0.0
71,74020664,Velikiy Novgorod,9,2,58.5209862,31.2757862,0.012288416094358321,2.3835616438356166,3.649336111427,0.7882411381626664,0.0,155.76712328767124,82875.67123287672,197.0958904109589,0.0,0.0,0.0
72,74020665,Saint Petersburg,4,2,59.9606739,30.1586551,0.007494641892678327,0.7236842105263158,3.1636285835210765,0.7359550742691435,0.0,72.5,37253.14473684211,98.09210526315789,0.0,0.0,0.0
73,74020666,Saint Petersburg,4,2,59.9606739,30.1586551,0.007549619818739198,1.1973684210526316,3.049590001759135,0.6878375741160927,0.0,112.28947368421052,52314.88157894737,163.48684210526315,0.0,0.0,0.0
74,74020667,Petrozavodsk,5,4,61.7900426,34.390007,0.009128870061257663,1.7894736842105263,3.6801759430415375,0.8139238089519283,0.0,167.02631578947367,106478.63157894737,204.56578947368422,0.0,0.0,0.0
75,74020668,Pskov,4,2,57.8173923,28.3343465,0.004791128289488543,0.9473684210526315,3.8445532510193594,0.7648408767093908,0.0,147.81578947368422,83991.69736842105,193.60526315789474,0.0,0.0,0.0
76,74020669,Nizhny Novgorod,4,0,56.3264816,44.0051395,0.009272990003222632,2.3947368421052633,3.379243839371378,0.6814212992720602,0.0,175.77631578947367,88547.28947368421,256.57894736842104,0.0,0.0,0.0
77,74020670,Moscow,4,4,55.7245371,37.625444019985025,0.01282039681628931,3.1710526315789473,3.510957722333839,0.7610628560935885,0.0,194.51315789473685,96717.93421052632,255.72368421052633,0.0,0.0,0.0
78,74020671,Rostov-na-Donu,4,3,47.2216548,39.7096061,0.010026138308113674,2.763157894736842,3.319892348263508,0.6832835534175389,0.0,189.9078947368421,94716.38157894737,288.55263157894734,0.0,0.0,0.0
79,74020672,Cherkessk,4,3,44.22538305,42.06819662981461,0.014293243866657796,5.506666666666667,5.109568343176588,0.6902286040807426,0.0,267.36,198823.12,388.62666666666667,0.0,0.0,0.0
80,74020682,Moscow,0,0,55.7245371,37.625444019985025,0.01257597066606169,9.93421052631579,3.590024715626767,0.8283284775380835,0.0,670.4078947368421,343299.4868421053,801.4736842105264,0.0,0.0,0.0
81,74020681,Moscow,0,0,55.7245371,37.625444019985025,0.013763844001106178,5.75,2.9291532669217326,0.7589840417789582,0.0,330.7236842105263,149638.27631578947,430.57894736842104,0.0,0.0,0.0
82,74020684,Kaluga,0,0,-2.4534465,17.8588846,0.009210307231599034,2.276315789473684,3.4774058378818617,0.7032423756732262,0.0,171.8421052631579,90500.13157894737,241.48684210526315,0.0,0.0,0.0
83,74020693,Pskov,4,3,57.8173923,28.3343465,0.004684806548985909,1.5263157894736843,3.5565845782152836,0.716407901490688,0.0,243.06578947368422,124541.6447368421,343.0263157894737,0.0,0.0,0.0
84,74020692,Kirishi,4,4,59.450325,32.010578,0.004964175843741521,1.3026315789473684,4.06585583936696,0.8281459557347125,0.0,229.32894736842104,124794.55263157895,275.6842105263158,0.0,0.0,0.0
85,74020694,Novy Urengoy,0,0,66.085196,76.6799167,0.008804144967205343,0.8289473684210527,4.33176128043694,0.7064596291071645,0.0,74.63157894736842,63854.40277777778,98.11842105263158,0.0,0.0,0.0
86,74020698,Kirov,0,3,58.6035661,49.6666241,0.013463733859412024,3.026315789473684,3.3702041039902597,0.6988131214137738,0.0,161.3684210526316,82480.82894736843,232.96052631578948,0.0,0.0,0.0
87,74020696,Moscow,4,3,55.7245371,37.625444019985025,0.01999413568039958,4.2105263157894735,3.153389440213827,0.7641504187346442,0.0,161.8815789473684,76386.86842105263,212.80263157894737,0.0,0.0,0.0
88,74020695,Tver,0,3,56.8596713,35.89524161906262,0.005861824690233979,3.763157894736842,2.809438639402052,0.7138026488104243,0.0,458.5394736842105,172437.17105263157,641.3684210526316,0.0,0.0,0.0
89,74020701,Moscow,4,0,55.7245371,37.625444019985025,0.009365150510576084,2.039473684210526,3.262126517015181,0.6613381392689027,0.0,142.8421052631579,68389.22666666667,216.9078947368421,0.0,0.0,0.0
90,74020699,Moscow,4,3,55.7245371,37.625444019985025,0.012754944328163464,2.6578947368421053,3.25040821862766,0.6635737279526123,0.0,140.19736842105263,68425.89333333333,208.72368421052633,0.0,0.0,0.0
91,74020702,Ufa,0,3,54.7261409,55.947499,0.01160070080342824,6.2,3.378538757101309,0.6553618347719872,0.0,363.3466666666667,173406.82432432432,546.2266666666667,0.0,0.0,0.0
92,74020712,Moscow,4,3,55.7245371,37.625444019985025,0.014747054853209433,11.0,3.04716831398156,0.785943336563264,0.0,586.3947368421053,253979.44736842104,746.3815789473684,0.0,0.0,0.0
93,74020717,Penza,0,4,53.1937836,45.006741250609664,0.008613310714496804,2.3026315789473686,3.505174497691086,0.7012483366775019,0.0,196.3815789473684,95778.90789473684,281.7236842105263,0.0,0.0,0.0
94,74020719,Nizhny Novgorod,4,0,56.3264816,44.0051395,0.011341072626673134,2.5789473684210527,3.703750785548467,0.7155111306080469,0.0,176.35526315789474,100205.63157894737,242.53947368421052,0.0,0.0,0.0
95,74020721,Naberejnye Tchelny,0,4,55.7419774,52.399207,0.00988077923882884,2.3157894736842106,4.291777480679288,0.7333274606180321,0.0,172.80263157894737,120376.30263157895,237.18421052631578,0.0,0.0,0.0
96,74020740,Moscow,4,0,55.7245371,37.625444019985025,0.011722388754226532,6.613333333333333,2.86356149244545,0.7393292606364246,0.0,418.97333333333336,171583.8,559.3466666666667,0.0,0.0,0.0
97,74020743,Moscow,0,3,55.7245371,37.625444019985025,0.011162489283237074,6.2631578947368425,2.8406988404025255,0.726101827846978,0.0,412.92105263157896,177474.26315789475,567.6973684210526,0.0,0.0,0.0
98,74020733,Tver,0,0,56.8596713,35.89524161906262,0.007637790408243541,1.9342105263157894,3.302320285506656,0.7621708963443945,0.0,196.5,90937.43421052632,258.0,0.0,0.0,0.0
99,74020734,Tver,0,0,56.8596713,35.89524161906262,0.008259732851010943,3.0657894736842106,3.6163886698785253,0.6525183485208224,0.0,245.8421052631579,129078.11842105263,380.17105263157896,0.0,0.0,0.0
100,74020741,Kemerovo,0,3,55.3550907,86.0871213,0.007863989997384196,2.526315789473684,3.465330454893053,0.7288071195224974,0.0,238.3815789473684,136423.27631578947,326.44736842105266,0.0,0.0,0.0
101,74020746,Moscow,4,3,55.7245371,37.625444019985025,0.007010805080742904,3.263157894736842,2.9304454864380034,0.7030928658778844,0.0,326.82894736842104,139384.75,468.2631578947368,0.0,0.0,0.0
102,74020757,Moscow,4,3,55.7245371,37.625444019985025,0.013519264072089907,3.960526315789474,3.092375956723698,0.7572451504761902,0.0,217.03947368421052,98138.76315789473,285.2631578947368,0.0,0.0,0.0
103,74020758,Moscow,0,0,55.7245371,37.625444019985025,0.010003499407662833,1.131578947368421,2.791122269763258,0.7062813230824342,0.0,79.23684210526316,32036.592105263157,113.39473684210526,0.0,0.0,0.0
104,74020763,Moscow,4,0,55.7245371,37.625444019985025,0.013917504521142966,2.723684210526316,3.007878346609396,0.7679674354151084,0.0,151.8421052631579,64750.60526315789,198.30263157894737,0.0,0.0,0.0
105,74020777,Elektrostal,4,0,55.7903785,38.4405711,0.014230809505214735,2.776315789473684,3.2665596659256066,0.7453687133826415,0.0,146.42105263157896,72056.03947368421,196.05263157894737,0.0,0.0,0.0
106,74020776,Moscow,4,3,55.7245371,37.625444019985025,0.010048187353658686,1.881578947368421,3.258318708413654,0.7007554507469052,0.0,131.42105263157896,62347.73333333333,185.35526315789474,0.0,0.0,0.0
107,74020764,Moscow,4,3,55.7245371,37.625444019985025,0.01311632307147701,8.763157894736842,3.129909341942985,0.7445195423991905,0.0,499.44736842105266,228233.67105263157,673.6578947368421,0.0,0.0,0.0
108,74020782,Pyatigorsk,4,3,44.039775,43.0706669,0.005621490885340113,1.394736842105263,3.8764555711253164,0.7083996911466833,0.0,173.01315789473685,99246.61842105263,243.28947368421052,0.0,0.0,0.0
109,74020784,Saint Petersburg,4,3,59.9606739,30.1586551,0.013711486717983504,9.710526315789474,2.7880623756731113,0.7991727422171575,0.0,568.0394736842105,241764.57894736843,711.25,0.0,0.0,0.0
110,74020789,Moscow,4,3,55.7245371,37.625444019985025,0.013555433282225126,9.789473684210526,3.1852431014447022,0.7705529046613624,0.0,551.9078947368421,248065.9605263158,716.5,0.0,0.0,0.0
111,74020793,Moscow,4,3,55.7245371,37.625444019985025,0.012649897791680709,5.276315789473684,3.044769107709898,0.757463282513565,0.0,313.30263157894734,143249.34210526315,415.2894736842105,0.0,0.0,0.0
112,74020795,Moscow,4,3,55.7245371,37.625444019985025,0.014711392507485595,10.960526315789474,2.8270525460129585,0.7600597231181109,0.0,560.0921052631579,232714.84210526315,734.921052631579,0.0,0.0,0.0
113,74020798,Orehovo-Zuevo,0,3,55.8083278,38.9790038,0.00922267978523329,3.8684210526315788,3.106015866451302,0.5388504073361317,0.0,220.5921052631579,94258.84,434.32894736842104,0.0,0.0,0.0
114,74020799,Moscow,4,4,55.7245371,37.625444019985025,0.017192390162308713,2.0,3.3451765075815647,0.7378622475778134,0.0,89.88157894736842,43711.21052631579,122.28947368421052,0.0,0.0,0.0
115,74020802,Moscow,4,3,55.7245371,37.625444019985025,0.012542061752988724,3.0657894736842106,3.0977073114492577,0.7174840056488456,0.0,179.27631578947367,79561.8947368421,252.81578947368422,0.0,0.0,0.0
116,74020808,Lyubertsy,0,0,55.6783142,37.89377,0.012645143411089008,2.1315789473684212,3.432293179804924,0.6406332835549076,0.0,114.48684210526316,58927.44,178.53947368421052,0.0,0.0,0.0
117,74020809,Barnaul,0,3,53.3475493,83.7788448,0.006055370563182464,2.0921052631578947,2.872471995772534,0.829166068468518,0.0,299.61842105263156,136170.27631578947,361.9342105263158,0.0,0.0,0.0
118,74020810,Nizhny Novgorod,4,2,56.3264816,44.0051395,0.014607103478176333,4.368421052631579,3.657032926860141,0.7488434983258844,0.0,222.89473684210526,119255.11842105263,298.3157894736842,0.0,0.0,0.0
119,74020814,Tula,0,3,54.1930321,37.61754,0.014194183614350413,4.842105263157895,3.1292571081977587,0.7589452434988355,0.0,259.57894736842104,118388.53947368421,340.13157894736844,0.0,0.0,0.0
120,74020815,Saint Petersburg,4,0,59.9606739,30.1586551,0.011716653817618166,5.092105263157895,3.209221175323768,0.7496585986039982,0.0,335.92105263157896,155502.01315789475,444.10526315789474,0.0,0.0,0.0
121,74020816,Saint Petersburg,0,3,59.9606739,30.1586551,0.01203940266870162,9.105263157894736,2.6009158211834027,0.783129813199806,0.0,593.6315789473684,220896.23684210525,759.7631578947369,0.0,0.0,0.0
122,74020817,Kazan,9,0,55.7823547,49.1242266,0.007197676722113452,2.52,3.0043710940341732,0.8094055387076331,0.0,289.52,129496.32,355.0,0.0,0.0,0.0
123,74020828,Moscow,0,3,55.7245371,37.625444019985025,0.013661313342413951,5.828947368421052,3.1237698849617503,0.8301843535471513,0.7368421052631579,347.63157894736844,154094.06578947368,422.57894736842104,2.763157894736842,0.07894736842105263,1.986842105263158
124,74020836,Moscow,0,3,55.7245371,37.625444019985025,0.013957177741142216,3.736842105263158,2.859392789508597,0.8267429579554525,0.0,225.8815789473684,90526.75,273.7236842105263,0.0,0.0,0.0
125,74020837,Moscow,0,3,55.7245371,37.625444019985025,0.013405328158967444,5.118421052631579,3.27122333175098,0.8612863160312275,0.0,332.38157894736844,159278.68421052632,385.11842105263156,0.0,0.0,0.0
126,74020849,Saratov,0,0,51.530018,46.034683,0.007800428836826773,4.25,3.431516756661685,0.7228515668604162,0.0,398.7894736842105,189994.13157894736,547.1315789473684,0.0,0.0,0.0
127,74020851,Orenburg,4,3,51.7671248,55.0978517,0.011003165543495346,5.9605263157894735,3.3294031563931616,1.0503533003481498,0.013157894736842105,427.0131578947368,201363.31578947368,555.1184210526316,0.23684210526315788,0.0,0.13157894736842105
128,74020852,Moscow,4,3,55.7245371,37.625444019985025,0.013030750050954243,10.052631578947368,2.850728069734556,0.7090348561448896,0.0,550.3421052631579,226880.2894736842,777.6184210526316,0.0,0.0,0.0
129,74020861,Saint Petersburg,4,4,59.9606739,30.1586551,0.009010835263786364,2.986842105263158,3.5351964614047726,0.8067411468757633,0.0,269.42105263157896,135540.45333333334,329.35526315789474,0.0,0.0,0.0
131,74020865,Kemerovo,0,3,55.3550907,86.0871213,0.008495996357479009,3.1447368421052633,3.136793944401989,0.7217623703129543,0.0,275.42105263157896,141765.17105263157,381.2894736842105,0.0,0.0,0.0
132,74020871,Moscow,0,3,55.7245371,37.625444019985025,0.014516399652372284,2.506666666666667,3.161951209591003,0.777960277107095,0.29333333333333333,132.85333333333332,63545.026666666665,172.48,1.2933333333333332,0.04,0.6666666666666666
133,74020877,Saint Petersburg,0,3,59.9606739,30.1586551,0.011971330696246799,4.065789473684211,2.7644481089119055,0.7879136372730328,0.0,266.7105263157895,110555.43421052632,339.0921052631579,0.0,0.0,0.0
134,74020879,Saint Petersburg,4,4,59.9606739,30.1586551,0.003671258044313738,2.8552631578947367,3.104389726952283,0.2871629930643632,0.0,227.42105263157896,105372.25,861.1184210526316,0.0,0.0,0.0
